,Event Name,No. of Processors,No. of Layers,Min. Split,Min. Clients,NN Flops [TFLOPs],NN Memory [GB],Fraction Aggregator,Fraction Server / Edge,Fraction Clients,Avg. Processor Power [GFLOP/s],Avg. Processor Full Residual [GB],Avg. Processor Portion,Avg. Link Bandwidth [GB/s],Avg. Input Data Size [GB],Avg. Intermediate Results Size [GB],Avg. Weights Data Size [GB],PL Outcome,PL Best Path,PL Train Time [s],PL Runtime [s],FL Outcome,FL Aggregator,FL Clients,FL Train Time [s],FL Runtime [s],SL Outcome,SL Server,SL Clients,SL Train Time [s],SL Runtime [s],PSL Outcome,PSL Server,PSL Clients,PSL Train Time [s],PSL Runtime [s],FSL Outcome,FSL Agg Server,FSL Edge Servers,FSL Clients,FSL Train Time [s],FSL Runtime [s],Best Architecture,Best Train Time [s]
Event 10,event_10,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,17.460566610865683,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[3, 3, 3, 10, 16, 16, 16]",0.3132235197925495,0.8317370414733887,Success,processor_42,"['processor_3', 'processor_10', 'processor_16']",0.10704936028630342,0.716052770614624,Success,processor_3,"['processor_10', 'processor_16', 'processor_15']",0.310318349452847,0.06830573081970215,Success,processor_3,"['processor_10', 'processor_16', 'processor_15']",0.21924606496189306,0.06876039505004883,Success,processor_1,"['processor_3', 'processor_2', 'processor_0']","['processor_6', 'processor_4', 'processor_5']",0.14052934553525534,0.0023131370544433594,FL,0.10704936028630342
Event 11,event_11,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,15.728975952156807,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[13, 13, 13, 17, 20, 20, 20]",0.3183305738200581,1.025432825088501,Success,processor_39,"['processor_13', 'processor_17', 'processor_20']",0.11118476002380219,0.7164392471313477,Success,processor_13,"['processor_17', 'processor_20', 'processor_19']",0.30806157025798503,0.06923365592956543,Success,processor_13,"['processor_17', 'processor_20', 'processor_19']",0.2147176671349375,0.06502747535705566,Success,processor_6,"['processor_1', 'processor_2', 'processor_3']","['processor_4', 'processor_5', 'processor_0']",0.12185115130635658,0.0020961761474609375,FL,0.11118476002380219
Event 12,event_12,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,17.961023900379868,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[16, 16, 16, 20, 15, 15, 15]",0.30163771812536005,0.9573647975921631,Success,processor_46,"['processor_16', 'processor_20', 'processor_15']",0.10131355608452533,0.7012438774108887,Success,processor_16,"['processor_20', 'processor_15', 'processor_1']",0.30022185973730786,0.07029414176940918,Success,processor_16,"['processor_20', 'processor_15', 'processor_1']",0.21219265553564895,0.0653536319732666,Success,processor_5,"['processor_1', 'processor_4', 'processor_2']","['processor_3', 'processor_0', 'processor_6']",0.14842410685202756,0.0014028549194335938,FL,0.10131355608452533
Event 13,event_13,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,21.709942640006926,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[2, 23, 23, 2, 12, 12, 12]",0.30836450266548887,0.908292293548584,Success,processor_30,"['processor_25', 'processor_23', 'processor_2']",0.10294795640248341,0.6870813369750977,Success,processor_25,"['processor_23', 'processor_2', 'processor_12']",0.3019899989870372,0.06828618049621582,Success,processor_25,"['processor_23', 'processor_2', 'processor_12']",0.21318266570674288,0.06642889976501465,Success,processor_5,"['processor_2', 'processor_6', 'processor_0']","['processor_4', 'processor_1', 'processor_3']",0.11677379060686532,0.0014030933380126953,FL,0.10294795640248341
Event 14,event_14,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,26.965866574280454,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[12, 12, 12, 24, 5, 5, 5]",0.3041035572564194,0.8000364303588867,Success,processor_33,"['processor_12', 'processor_24', 'processor_5']",0.10253497792897456,0.6311783790588379,Success,processor_12,"['processor_24', 'processor_5', 'processor_18']",0.3021392338462216,0.06766891479492188,Success,processor_12,"['processor_24', 'processor_5', 'processor_18']",0.21346445886981721,0.06577897071838379,Success,processor_4,"['processor_5', 'processor_0', 'processor_3']","['processor_1', 'processor_2', 'processor_6']",0.10780664903117812,0.0019383430480957031,FL,0.10253497792897456
Event 15,event_15,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,29.588374737345923,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[2, 2, 2, 3, 0, 0, 0]",0.3260099522429969,0.8600738048553467,Success,processor_27,"['processor_2', 'processor_3', 'processor_0']",0.11499205668538794,0.6535301208496094,Success,processor_2,"['processor_3', 'processor_0', 'processor_21']",0.31538513578071253,0.053908348083496094,Success,processor_2,"['processor_3', 'processor_0', 'processor_21']",0.2201789757100626,0.056413888931274414,Success,processor_6,"['processor_2', 'processor_0', 'processor_1']","['processor_3', 'processor_5', 'processor_4']",0.10024204279384473,0.0013365745544433594,FSL,0.10024204279384473
Event 16,event_16,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,30.266744453263108,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[11, 21, 21, 11, 0, 0, 0]",0.3202326557577984,0.7835521697998047,Success,processor_39,"['processor_21', 'processor_11', 'processor_0']",0.11241641292503735,0.703394889831543,Success,processor_21,"['processor_11', 'processor_0', 'processor_12']",0.31408574885843016,0.07036328315734863,Success,processor_21,"['processor_11', 'processor_0', 'processor_12']",0.2213392822355997,0.06568789482116699,Success,processor_6,"['processor_0', 'processor_2', 'processor_1']","['processor_5', 'processor_3', 'processor_4']",0.13223428526638878,0.0019669532775878906,FL,0.11241641292503735
Event 17,event_17,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,33.69499376921856,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[0, 0, 0, 21, 11, 11, 11]",0.3107682645832468,0.8230109214782715,Success,processor_45,"['processor_0', 'processor_21', 'processor_11']",0.10573880743926262,0.682478666305542,Success,processor_0,"['processor_21', 'processor_11', 'processor_14']",0.306883254065806,0.06725144386291504,Success,processor_0,"['processor_21', 'processor_11', 'processor_14']",0.2160679543501118,0.06409788131713867,Success,processor_5,"['processor_0', 'processor_4', 'processor_6']","['processor_2', 'processor_3', 'processor_1']",0.11658560018158479,0.0013921260833740234,FL,0.10573880743926262
Event 18,event_18,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,16.92460225491877,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[19, 19, 19, 21, 5, 5, 5]",0.3126739155247885,0.7324638366699219,Success,processor_30,"['processor_19', 'processor_21', 'processor_5']",0.10654824165700688,0.679152250289917,Success,processor_19,"['processor_21', 'processor_5', 'processor_9']",0.3078499766244809,0.06785798072814941,Success,processor_19,"['processor_21', 'processor_5', 'processor_9']",0.2165594159475438,0.06560468673706055,Success,processor_1,"['processor_5', 'processor_4', 'processor_6']","['processor_2', 'processor_3', 'processor_0']",0.12317660448671279,0.0014815330505371094,FL,0.10654824165700688
Event 19,event_19,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,15.901531220761967,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[20, 20, 20, 23, 10, 10, 10]",0.3057843804965305,1.0799460411071777,Success,processor_45,"['processor_20', 'processor_23', 'processor_10']",0.10431218300969693,0.6780433654785156,Success,processor_20,"['processor_23', 'processor_10', 'processor_21']",0.301275696916494,0.07098174095153809,Success,processor_20,"['processor_23', 'processor_10', 'processor_21']",0.21211263342988063,0.06619477272033691,Success,processor_0,"['processor_5', 'processor_1', 'processor_4']","['processor_3', 'processor_2', 'processor_6']",0.10784784836964735,0.0014407634735107422,FL,0.10431218300969693
Event 20,event_20,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,33.85287488244375,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[0, 14, 14, 0, 3, 3, 3]",0.3023215833736565,1.0191292762756348,Success,processor_32,"['processor_14', 'processor_0', 'processor_3']",0.10189174951515605,0.6604864597320557,Success,processor_14,"['processor_0', 'processor_3', 'processor_19']",0.30022611046594555,0.06591916084289551,Success,processor_14,"['processor_0', 'processor_3', 'processor_19']",0.21223257516668198,0.06609082221984863,Success,processor_6,"['processor_0', 'processor_5', 'processor_1']","['processor_3', 'processor_2', 'processor_4']",0.08202432655823474,0.0015177726745605469,FSL,0.08202432655823474
Event 21,event_21,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,17.288423245031836,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[9, 20, 20, 9, 1, 1, 1]",0.3114151650520378,0.9110310077667236,Success,processor_43,"['processor_20', 'processor_9', 'processor_1']",0.104866283047952,0.6191608905792236,Success,processor_20,"['processor_9', 'processor_1', 'processor_19']",0.3085797553576016,0.06950855255126953,Success,processor_20,"['processor_9', 'processor_1', 'processor_19']",0.21799405478941422,0.06549263000488281,Success,processor_0,"['processor_1', 'processor_4', 'processor_3']","['processor_5', 'processor_2', 'processor_6']",0.117192921898036,0.0014791488647460938,FL,0.104866283047952
Event 22,event_22,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,21.74001998557962,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[2, 2, 2, 24, 17, 17, 17]",0.3081731822253736,1.1843509674072266,Success,processor_34,"['processor_2', 'processor_24', 'processor_17']",0.1042660968191956,0.6175956726074219,Success,processor_2,"['processor_24', 'processor_17', 'processor_22']",0.30497177732989306,0.0683279037475586,Success,processor_2,"['processor_24', 'processor_17', 'processor_22']",0.2149872085421556,0.0679330825805664,Success,processor_5,"['processor_2', 'processor_3', 'processor_0']","['processor_1', 'processor_4', 'processor_6']",0.11901903360348796,0.002073049545288086,FL,0.1042660968191956
Event 23,event_23,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,24.257454777253674,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[9, 9, 9, 14, 19, 19, 19]",0.31959191804904946,1.078552484512329,Success,processor_46,"['processor_9', 'processor_14', 'processor_19']",0.11161518662521043,0.6718811988830566,Success,processor_9,"['processor_14', 'processor_19', 'processor_21']",0.3102815625709074,0.05571436882019043,Success,processor_9,"['processor_14', 'processor_19', 'processor_21']",0.2170297967859803,0.05799508094787598,Success,processor_3,"['processor_2', 'processor_6', 'processor_1']","['processor_5', 'processor_0', 'processor_4']",0.11321710070072263,0.0015614032745361328,FL,0.11161518662521043
Event 24,event_24,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,20.492388804194242,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[20, 20, 20, 24, 8, 8, 8]",0.30482732633776033,1.0768985748291016,Success,processor_34,"['processor_20', 'processor_24', 'processor_8']",0.10302570210554052,0.6946821212768555,Success,processor_20,"['processor_24', 'processor_8', 'processor_16']",0.3027905243329868,0.055593013763427734,Success,processor_20,"['processor_24', 'processor_8', 'processor_16']",0.21407871663235742,0.05324912071228027,Success,processor_4,"['processor_1', 'processor_3', 'processor_2']","['processor_5', 'processor_6', 'processor_0']",0.1015218021978118,0.0013017654418945312,FSL,0.1015218021978118
Event 25,event_25,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,29.6780884569977,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[23, 24, 24, 23, 16, 16, 16]",0.30843920993345614,1.1745007038116455,Success,processor_41,"['processor_24', 'processor_23', 'processor_16']",0.10584559962221579,0.6907939910888672,Success,processor_24,"['processor_23', 'processor_16', 'processor_6']",0.3049140182970988,0.05821371078491211,Success,processor_24,"['processor_23', 'processor_16', 'processor_6']",0.21533018487329067,0.05325508117675781,Success,processor_3,"['processor_6', 'processor_0', 'processor_2']","['processor_1', 'processor_5', 'processor_4']",0.09041506887299354,0.0013930797576904297,FSL,0.09041506887299354
Event 26,event_26,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,32.61278934946622,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[0, 0, 0, 8, 24, 24, 24]",0.3182253003572007,0.9511971473693848,Success,processor_37,"['processor_0', 'processor_8', 'processor_24']",0.108151249818633,0.6969883441925049,Success,processor_0,"['processor_8', 'processor_24', 'processor_23']",0.3170587042690705,0.0705256462097168,Success,processor_0,"['processor_8', 'processor_24', 'processor_23']",0.22418175191138118,0.06838798522949219,Success,processor_4,"['processor_0', 'processor_6', 'processor_2']","['processor_3', 'processor_1', 'processor_5']",0.10989500827709749,0.0015749931335449219,FL,0.108151249818633
Event 27,event_27,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,18.152328494342047,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[18, 20, 20, 18, 7, 7, 7]",0.3113943918993773,0.9375383853912354,Success,processor_46,"['processor_20', 'processor_18', 'processor_7']",0.10576495031565,0.6911077499389648,Success,processor_20,"['processor_18', 'processor_7', 'processor_23']",0.31128041984903815,0.06824445724487305,Success,processor_20,"['processor_18', 'processor_7', 'processor_23']",0.2203748210663684,0.06570601463317871,Success,processor_2,"['processor_3', 'processor_5', 'processor_1']","['processor_4', 'processor_6', 'processor_0']",0.12896734042960134,0.0015156269073486328,FL,0.10576495031565
Event 28,event_28,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,16.68984697812986,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[1, 3, 3, 1, 9, 9, 9]",0.31816729223777557,0.8531496524810791,Success,processor_46,"['processor_3', 'processor_1', 'processor_9']",0.10694870537462413,0.6935713291168213,Success,processor_3,"['processor_1', 'processor_9', 'processor_23']",0.315424405292064,0.06854486465454102,Success,processor_3,"['processor_1', 'processor_9', 'processor_23']",0.22283939881811987,0.0667417049407959,Success,processor_0,"['processor_3', 'processor_4', 'processor_5']","['processor_1', 'processor_2', 'processor_6']",0.10499751018046558,0.0014934539794921875,FSL,0.10499751018046558
Event 29,event_29,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,30.064472294980582,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[9, 9, 9, 13, 14, 14, 14]",0.3075323022257645,0.8338279724121094,Success,processor_31,"['processor_9', 'processor_13', 'processor_14']",0.10539650986400002,0.675513505935669,Success,processor_9,"['processor_13', 'processor_14', 'processor_17']",0.30196395813718674,0.06961822509765625,Success,processor_9,"['processor_13', 'processor_14', 'processor_17']",0.21217279527925548,0.06712770462036133,Success,processor_3,"['processor_0', 'processor_1', 'processor_4']","['processor_5', 'processor_2', 'processor_6']",0.11294885671789494,0.0014123916625976562,FL,0.10539650986400002
Event 30,event_30,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,18.526923385026418,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[1, 1, 1, 20, 17, 17, 17]",0.317937213163654,0.926293134689331,Success,processor_33,"['processor_1', 'processor_20', 'processor_25']",0.10668457936010081,0.6163678169250488,Success,processor_1,"['processor_20', 'processor_25', 'processor_17']",0.30517144064474927,0.07050633430480957,Success,processor_1,"['processor_20', 'processor_25', 'processor_17']",0.21490482827426063,0.0654594898223877,Success,processor_6,"['processor_1', 'processor_5', 'processor_0']","['processor_4', 'processor_3', 'processor_2']",0.1327199807125212,0.0014142990112304688,FL,0.10668457936010081
Event 31,event_31,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,32.324919132613815,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[1, 18, 18, 1, 12, 12, 12]",0.3054158641412447,0.8203949928283691,Success,processor_26,"['processor_18', 'processor_1', 'processor_12']",0.10369010935669422,0.644683837890625,Success,processor_18,"['processor_1', 'processor_12', 'processor_0']",0.30222698074516013,0.053663015365600586,Success,processor_18,"['processor_1', 'processor_12', 'processor_0']",0.21345066192959225,0.05584311485290527,Success,processor_3,"['processor_1', 'processor_4', 'processor_2']","['processor_0', 'processor_6', 'processor_5']",0.11862752640792021,0.001943826675415039,FL,0.10369010935669422
Event 32,event_32,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,21.641520921277454,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[4, 4, 4, 10, 15, 15, 15]",0.3001188105853012,1.0061283111572266,Success,processor_26,"['processor_4', 'processor_10', 'processor_15']",0.10093226480724539,0.690847635269165,Success,processor_4,"['processor_10', 'processor_15', 'processor_19']",0.2990277520116216,0.05713295936584473,Success,processor_4,"['processor_10', 'processor_15', 'processor_19']",0.21161018365524284,0.05309724807739258,Success,processor_2,"['processor_4', 'processor_6', 'processor_1']","['processor_3', 'processor_5', 'processor_0']",0.10708749873406966,0.0012955665588378906,FL,0.10093226480724539
Event 33,event_33,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,29.22721396612278,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[4, 8, 8, 4, 3, 3, 3]",0.3215213177491159,0.8400263786315918,Success,processor_36,"['processor_8', 'processor_4', 'processor_3']",0.10910723160694585,0.6848576068878174,Success,processor_8,"['processor_4', 'processor_3', 'processor_9']",0.3141619567278634,0.06793832778930664,Success,processor_8,"['processor_4', 'processor_3', 'processor_9']",0.22090218201648482,0.06668400764465332,Success,processor_1,"['processor_4', 'processor_5', 'processor_2']","['processor_3', 'processor_0', 'processor_6']",0.08822220458467693,0.0014350414276123047,FSL,0.08822220458467693
Event 34,event_34,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,22.663491815786767,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[8, 8, 8, 10, 22, 22, 22]",0.31306064776046705,0.9853918552398682,Success,processor_42,"['processor_8', 'processor_10', 'processor_22']",0.10720939225687982,0.6939182281494141,Success,processor_8,"['processor_10', 'processor_22', 'processor_2']",0.30713457585188647,0.06990456581115723,Success,processor_8,"['processor_10', 'processor_22', 'processor_2']",0.21563345295476968,0.06631183624267578,Success,processor_4,"['processor_2', 'processor_6', 'processor_5']","['processor_1', 'processor_0', 'processor_3']",0.13112407828197972,0.001447439193725586,FL,0.10720939225687982
Event 35,event_35,100,7,3,3,0.0013604996,0.141028463840485,0.001,0.75,0.25,25.389649633599085,6.5,1,10000000000,0.000503909138323,0.0256633758544922,0.141028463840485,Success,"[13, 22, 22, 13, 23, 23, 23]",0.3147818792534346,1.0886237621307373,Success,processor_49,"['processor_22', 'processor_13', 'processor_23']",0.10832134799161636,0.6836028099060059,Success,processor_22,"['processor_13', 'processor_23', 'processor_10']",0.3089129652753351,0.07335519790649414,Success,processor_22,"['processor_13', 'processor_23', 'processor_10']",0.21770248963262667,0.0660557746887207,Success,processor_1,"['processor_6', 'processor_0', 'processor_5']","['processor_4', 'processor_3', 'processor_2']",0.12231784108673965,0.0013959407806396484,FL,0.10832134799161636
