,Event Name,No. of Processors,No. of Layers,Min. Split,Min. Clients,NN Flops [TFLOPs],NN Memory [GB],Fraction Aggregator,Fraction Server / Edge,Fraction Clients,Avg. Processor Power [GFLOP/s],Avg. Processor Full Residual [GB],Avg. Processor Portion,Avg. Link Bandwidth [GB/s],Avg. Input Data Size [GB],Avg. Intermediate Results Size [GB],Avg. Weights Data Size [GB],PL Outcome,PL Best Path,PL Train Time [s],PL Runtime [s],FL Outcome,FL Aggregator,FL Clients,FL Train Time [s],FL Runtime [s],SL Outcome,SL Server,SL Clients,SL Train Time [s],SL Runtime [s],PSL Outcome,PSL Server,PSL Clients,PSL Train Time [s],PSL Runtime [s],FSL Outcome,FSL Agg Server,FSL Edge Servers,FSL Clients,FSL Train Time [s],FSL Runtime [s],Best Architecture,Best Train Time [s]
Event 10,event_10,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,20.624209876329544,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[2, 18, 18, 2, 10, 10, 10]",1.2752590707260008,0.8871774673461914,Success,processor_39,"['processor_18', 'processor_2', 'processor_10']",0.433670047692823,0.6578526496887207,Success,processor_18,"['processor_2', 'processor_10', 'processor_11']",1.2757111298681876,0.05383110046386719,Success,processor_18,"['processor_2', 'processor_10', 'processor_11']",0.7125170244486052,0.05334877967834473,Success,processor_4,"['processor_3', 'processor_6', 'processor_0']","['processor_2', 'processor_5', 'processor_1']",0.5392379601771611,0.0012905597686767578,FL,0.433670047692823
Event 11,event_11,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,24.276647443107507,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[2, 2, 2, 23, 16, 16, 16]",1.2207055060815908,0.9805319309234619,Success,processor_43,"['processor_2', 'processor_23', 'processor_16']",0.41054883891912203,0.6955080032348633,Success,processor_2,"['processor_23', 'processor_16', 'processor_5']",1.221952259986158,0.06606745719909668,Success,processor_2,"['processor_23', 'processor_16', 'processor_5']",0.6822324186571086,0.05338025093078613,Success,processor_4,"['processor_5', 'processor_1', 'processor_6']","['processor_2', 'processor_3', 'processor_0']",0.5377253339251685,0.001299142837524414,FL,0.41054883891912203
Event 12,event_12,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,27.040249374978828,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[17, 17, 17, 18, 3, 3, 3]",1.2268290958950343,0.8316090106964111,Success,processor_47,"['processor_17', 'processor_18', 'processor_8']",0.41217745588464944,0.6940920352935791,Success,processor_17,"['processor_18', 'processor_8', 'processor_3']",1.2230882701044057,0.06991910934448242,Success,processor_17,"['processor_18', 'processor_8', 'processor_3']",0.6836382194406924,0.0651390552520752,Success,processor_4,"['processor_2', 'processor_0', 'processor_5']","['processor_3', 'processor_1', 'processor_6']",0.5465791722614616,0.0026557445526123047,FL,0.41217745588464944
Event 13,event_13,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,21.792297074191996,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[2, 5, 5, 2, 16, 16, 16]",1.2116676825793922,0.8261663913726807,Success,processor_51,"['processor_5', 'processor_2', 'processor_16']",0.41017315474672034,0.691415548324585,Success,processor_5,"['processor_2', 'processor_16', 'processor_14']",1.2098017935829888,0.06893515586853027,Success,processor_5,"['processor_2', 'processor_16', 'processor_14']",0.6758577930663303,0.06538820266723633,Success,processor_0,"['processor_2', 'processor_4', 'processor_1']","['processor_5', 'processor_6', 'processor_3']",0.42380587046477775,0.0016028881072998047,FL,0.41017315474672034
Event 14,event_14,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,27.1917509110477,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[14, 14, 14, 22, 13, 13, 13]",1.2016866185411774,0.9583086967468262,Success,processor_49,"['processor_14', 'processor_22', 'processor_13']",0.4017343199464085,0.6966755390167236,Success,processor_14,"['processor_22', 'processor_13', 'processor_8']",1.2091892416395995,0.07050013542175293,Success,processor_14,"['processor_22', 'processor_13', 'processor_8']",0.6790637966355408,0.06692957878112793,Success,processor_1,"['processor_0', 'processor_2', 'processor_6']","['processor_3', 'processor_5', 'processor_4']",0.5410525808363245,0.0017347335815429688,FL,0.4017343199464085
Event 15,event_15,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,30.673727419321217,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[2, 18, 18, 2, 20, 20, 20]",1.204882274537096,0.9611837863922119,Success,processor_31,"['processor_18', 'processor_2', 'processor_20']",0.405837430188219,0.6636219024658203,Success,processor_18,"['processor_2', 'processor_20', 'processor_14']",1.2056342264006812,0.06750082969665527,Success,processor_18,"['processor_2', 'processor_20', 'processor_14']",0.6747285570258658,0.06637382507324219,Success,processor_1,"['processor_5', 'processor_0', 'processor_3']","['processor_2', 'processor_4', 'processor_6']",0.4325231504188176,0.0016109943389892578,FL,0.405837430188219
Event 16,event_16,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,18.392934871600122,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[1, 12, 12, 1, 2, 2, 2]",1.2498109835891118,0.8824162483215332,Success,processor_27,"['processor_12', 'processor_1', 'processor_2']",0.4213581140158793,0.6137595176696777,Success,processor_12,"['processor_1', 'processor_2', 'processor_7']",1.2516740197727587,0.07021856307983398,Success,processor_12,"['processor_1', 'processor_2', 'processor_7']",0.6977862258519338,0.0667414665222168,Success,processor_0,"['processor_2', 'processor_5', 'processor_4']","['processor_1', 'processor_6', 'processor_3']",0.5413636451035841,0.0017910003662109375,FL,0.4213581140158793
Event 17,event_17,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,24.212602685582574,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[6, 8, 8, 6, 2, 2, 2]",1.2071160609259277,0.9454958438873291,Success,processor_44,"['processor_8', 'processor_6', 'processor_2']",0.4033785255580077,0.6493105888366699,Success,processor_8,"['processor_6', 'processor_2', 'processor_24']",1.2082913906019317,0.05461263656616211,Success,processor_8,"['processor_6', 'processor_2', 'processor_24']",0.6764228350727496,0.05470132827758789,Success,processor_1,"['processor_2', 'processor_4', 'processor_0']","['processor_6', 'processor_3', 'processor_5']",0.4667494602468099,0.001332998275756836,FL,0.4033785255580077
Event 18,event_18,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,37.722087766515884,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[10, 24, 24, 10, 23, 23, 23]",1.2272786557094568,1.1898469924926758,Success,processor_51,"['processor_24', 'processor_10', 'processor_23']",0.41547105988584004,0.6550655364990234,Success,processor_24,"['processor_10', 'processor_23', 'processor_3']",1.223177261486331,0.059258222579956055,Success,processor_24,"['processor_10', 'processor_23', 'processor_3']",0.681244985149594,0.05440092086791992,Success,processor_2,"['processor_0', 'processor_1', 'processor_6']","['processor_3', 'processor_4', 'processor_5']",0.5675499804689536,0.0013132095336914062,FL,0.41547105988584004
Event 19,event_19,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,21.926569862931775,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[4, 4, 4, 10, 6, 6, 6]",1.273205607930474,1.0239834785461426,Success,processor_32,"['processor_4', 'processor_10', 'processor_6']",0.4336233055028019,0.7032895088195801,Success,processor_4,"['processor_10', 'processor_6', 'processor_20']",1.26934351750883,0.05932474136352539,Success,processor_4,"['processor_10', 'processor_6', 'processor_20']",0.7078821668035461,0.05323433876037598,Success,processor_0,"['processor_6', 'processor_5', 'processor_1']","['processor_4', 'processor_2', 'processor_3']",0.4805613973477464,0.0014355182647705078,FL,0.4336233055028019
Event 20,event_20,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,40.93666467422277,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[0, 0, 0, 4, 3, 3, 3]",1.2548710537107566,0.8238534927368164,Success,processor_30,"['processor_0', 'processor_4', 'processor_3']",0.43838470683568864,0.6873359680175781,Success,processor_0,"['processor_4', 'processor_3', 'processor_10']",1.2468947549381708,0.06854820251464844,Success,processor_0,"['processor_4', 'processor_3', 'processor_10']",0.6903781720663317,0.06643366813659668,Success,processor_5,"['processor_4', 'processor_1', 'processor_2']","['processor_0', 'processor_3', 'processor_6']",0.4971648675460897,0.0022644996643066406,FL,0.43838470683568864
Event 21,event_21,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,30.697551737715976,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[14, 14, 14, 17, 15, 15, 15]",1.2267126723701596,0.730478048324585,Success,processor_41,"['processor_14', 'processor_17', 'processor_5']",0.41665712769359164,0.6952800750732422,Success,processor_14,"['processor_17', 'processor_5', 'processor_15']",1.2229497123444748,0.07000946998596191,Success,processor_14,"['processor_17', 'processor_5', 'processor_15']",0.680263055030651,0.06684064865112305,Success,processor_1,"['processor_3', 'processor_0', 'processor_2']","['processor_5', 'processor_4', 'processor_6']",0.41606727473914745,0.0027217864990234375,FSL,0.41606727473914745
Event 22,event_22,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,37.77399724260775,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[12, 12, 12, 18, 21, 21, 21]",1.2115059578353264,0.908566951751709,Success,processor_42,"['processor_12', 'processor_18', 'processor_25']",0.40566821338529974,0.6869852542877197,Success,processor_12,"['processor_18', 'processor_25', 'processor_21']",1.2106443847638924,0.07285547256469727,Success,processor_12,"['processor_18', 'processor_25', 'processor_21']",0.677381297631279,0.06799554824829102,Success,processor_5,"['processor_0', 'processor_6', 'processor_1']","['processor_4', 'processor_3', 'processor_2']",0.47672852923992615,0.0014352798461914062,FL,0.40566821338529974
Event 23,event_23,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,40.74492899852764,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[0, 0, 0, 9, 3, 3, 3]",1.223218813888916,0.8924949169158936,Success,processor_48,"['processor_0', 'processor_9', 'processor_3']",0.41418586105100796,0.6105518341064453,Success,processor_0,"['processor_9', 'processor_3', 'processor_7']",1.2219683266431294,0.06984424591064453,Success,processor_0,"['processor_9', 'processor_3', 'processor_7']",0.682724479635643,0.07053136825561523,Success,processor_2,"['processor_3', 'processor_4', 'processor_1']","['processor_0', 'processor_6', 'processor_5']",0.5187828608039162,0.0016021728515625,FL,0.41418586105100796
Event 24,event_24,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,26.341625604689508,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[15, 22, 22, 23, 15, 15, 15]",1.2085724854153135,1.1235134601593018,Success,processor_50,"['processor_22', 'processor_23', 'processor_15']",0.40496234111135837,0.622692346572876,Success,processor_22,"['processor_23', 'processor_15', 'processor_2']",1.2126184668064781,0.07273149490356445,Success,processor_22,"['processor_23', 'processor_15', 'processor_2']",0.6797647775311518,0.06680178642272949,Success,processor_4,"['processor_3', 'processor_6', 'processor_5']","['processor_2', 'processor_1', 'processor_0']",0.48812825323102144,0.0014026165008544922,FL,0.40496234111135837
Event 25,event_25,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,23.004314604850816,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[8, 13, 13, 8, 12, 12, 12]",1.2402640901832258,0.8741517066955566,Success,processor_44,"['processor_13', 'processor_8', 'processor_12']",0.41763573351271704,0.6507160663604736,Success,processor_13,"['processor_8', 'processor_12', 'processor_5']",1.247620133965268,0.05576062202453613,Success,processor_13,"['processor_8', 'processor_12', 'processor_5']",0.6990139411071598,0.05341076850891113,Success,processor_3,"['processor_6', 'processor_4', 'processor_1']","['processor_5', 'processor_2', 'processor_0']",0.5547476216226114,0.0013082027435302734,FL,0.41763573351271704
Event 26,event_26,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,38.89752517817959,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[5, 24, 24, 5, 0, 0, 0]",1.2454472183722105,0.9619600772857666,Success,processor_29,"['processor_24', 'processor_5', 'processor_0']",0.4216198334839386,0.6894676685333252,Success,processor_24,"['processor_5', 'processor_0', 'processor_18']",1.2390506469083904,0.06894540786743164,Success,processor_24,"['processor_5', 'processor_0', 'processor_18']",0.6872893387097151,0.06082320213317871,Success,processor_4,"['processor_0', 'processor_3', 'processor_2']","['processor_5', 'processor_6', 'processor_1']",0.4382801434893586,0.001316070556640625,FL,0.4216198334839386
Event 27,event_27,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,26.202985510671695,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[3, 21, 21, 10, 3, 3, 3]",1.2233876853640262,0.953310489654541,Success,processor_40,"['processor_21', 'processor_10', 'processor_25']",0.40800712543897055,0.6815683841705322,Success,processor_21,"['processor_10', 'processor_25', 'processor_3']",1.209727853647516,0.07053399085998535,Success,processor_21,"['processor_10', 'processor_25', 'processor_3']",0.6755280951724382,0.06726551055908203,Success,processor_5,"['processor_4', 'processor_0', 'processor_1']","['processor_3', 'processor_2', 'processor_6']",0.5326665779969191,0.0013797283172607422,FL,0.40800712543897055
Event 28,event_28,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,36.44077949338284,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[0, 9, 9, 16, 0, 0, 0]",1.3358466908974136,0.7837119102478027,Success,processor_48,"['processor_9', 'processor_16', 'processor_0']",0.4500442761261263,0.6799051761627197,Success,processor_9,"['processor_16', 'processor_0', 'processor_21']",1.3304750834027026,0.06721997261047363,Success,processor_9,"['processor_16', 'processor_0', 'processor_21']",0.7405207589479048,0.0666511058807373,Success,processor_2,"['processor_6', 'processor_5', 'processor_1']","['processor_0', 'processor_4', 'processor_3']",0.45882723724224195,0.0014183521270751953,FL,0.4500442761261263
Event 29,event_29,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,18.099597540170603,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[1, 1, 1, 3, 15, 15, 15]",1.299942676532037,0.9439220428466797,Success,processor_51,"['processor_1', 'processor_3', 'processor_15']",0.4464418873173776,0.6811599731445312,Success,processor_1,"['processor_3', 'processor_15', 'processor_17']",1.3052051420752244,0.06711459159851074,Success,processor_1,"['processor_3', 'processor_15', 'processor_17']",0.7270052962803802,0.06532692909240723,Success,processor_0,"['processor_3', 'processor_5', 'processor_6']","['processor_1', 'processor_2', 'processor_4']",0.5065334359984635,0.0013794898986816406,FL,0.4464418873173776
Event 30,event_30,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,35.80003271726203,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[10, 10, 10, 24, 23, 23, 23]",1.2463652198893056,1.1234090328216553,Success,processor_45,"['processor_10', 'processor_24', 'processor_23']",0.41910183617266333,0.6746437549591064,Success,processor_10,"['processor_24', 'processor_23', 'processor_5']",1.2508198851484167,0.06927084922790527,Success,processor_10,"['processor_24', 'processor_23', 'processor_5']",0.6989427598517637,0.06599235534667969,Success,processor_3,"['processor_0', 'processor_6', 'processor_4']","['processor_5', 'processor_2', 'processor_1']",0.5964447243524078,0.0013642311096191406,FL,0.41910183617266333
Event 31,event_31,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,28.698261559863468,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[1, 21, 21, 10, 1, 1, 1]",1.2396303363769112,0.8477146625518799,Success,processor_39,"['processor_21', 'processor_10', 'processor_1']",0.4182127065078518,0.6132457256317139,Success,processor_21,"['processor_10', 'processor_1', 'processor_25']",1.23871638106645,0.07054471969604492,Success,processor_21,"['processor_10', 'processor_1', 'processor_25']",0.6906460955093497,0.06768631935119629,Success,processor_6,"['processor_5', 'processor_2', 'processor_3']","['processor_1', 'processor_4', 'processor_0']",0.42226844093295296,0.0013933181762695312,FL,0.4182127065078518
Event 32,event_32,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,18.661697178518484,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[9, 18, 18, 9, 22, 22, 22]",1.239478154824941,1.0430388450622559,Success,processor_35,"['processor_18', 'processor_9', 'processor_22']",0.41780784695737366,0.6110756397247314,Success,processor_18,"['processor_9', 'processor_22', 'processor_19']",1.2360986401040823,0.067657470703125,Success,processor_18,"['processor_9', 'processor_22', 'processor_19']",0.6897916744994521,0.06663703918457031,Success,processor_0,"['processor_5', 'processor_1', 'processor_3']","['processor_6', 'processor_2', 'processor_4']",0.43648116431965966,0.001714468002319336,FL,0.41780784695737366
Event 33,event_33,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,22.988561529419286,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[2, 16, 16, 2, 14, 14, 14]",1.3254881958872402,0.9624688625335693,Success,processor_41,"['processor_16', 'processor_2', 'processor_14']",0.45964882145798597,0.6713747978210449,Success,processor_16,"['processor_2', 'processor_14', 'processor_8']",1.2932529816808906,0.05366683006286621,Success,processor_16,"['processor_2', 'processor_14', 'processor_8']",0.6995925255169658,0.05495643615722656,Success,processor_3,"['processor_5', 'processor_6', 'processor_4']","['processor_2', 'processor_0', 'processor_1']",0.5859674308180994,0.0013017654418945312,FL,0.45964882145798597
Event 34,event_34,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,34.32964804367244,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[12, 12, 12, 21, 22, 22, 22]",1.2088415330021864,0.976468563079834,Success,processor_45,"['processor_12', 'processor_21', 'processor_22']",0.4060971520166226,0.670360803604126,Success,processor_12,"['processor_21', 'processor_22', 'processor_5']",1.208273278112136,0.07070636749267578,Success,processor_12,"['processor_21', 'processor_22', 'processor_5']",0.6739124305771146,0.062467098236083984,Success,processor_4,"['processor_0', 'processor_6', 'processor_2']","['processor_5', 'processor_3', 'processor_1']",0.4954311179728025,0.0013959407806396484,FL,0.4060971520166226
Event 35,event_35,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,28.843750781248122,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[6, 10, 10, 6, 16, 16, 16]",1.2864715381131395,0.8977475166320801,Success,processor_34,"['processor_10', 'processor_6', 'processor_25']",0.4383269954287184,0.6692180633544922,Success,processor_10,"['processor_6', 'processor_25', 'processor_16']",1.2736288360213326,0.06944465637207031,Success,processor_10,"['processor_6', 'processor_25', 'processor_16']",0.7094482617753053,0.06755757331848145,Success,processor_3,"['processor_4', 'processor_0', 'processor_1']","['processor_6', 'processor_2', 'processor_5']",0.5533731085839136,0.0014350414276123047,FL,0.4383269954287184
Event 36,event_36,100,7,3,3,0.006559962,2.02331930398941,0.001,0.75,0.25,31.905716977382447,6.5,1,10000000000,0.000810277642072,0.0364494323730469,2.02331930398941,Success,"[13, 13, 13, 19, 20, 20, 20]",1.3352360698838468,0.8958792686462402,Success,processor_47,"['processor_13', 'processor_25', 'processor_19']",0.4464064757567642,0.6775188446044922,Success,processor_13,"['processor_25', 'processor_19', 'processor_3']",1.3062325821454843,0.07214999198913574,Success,processor_13,"['processor_25', 'processor_19', 'processor_3']",0.7249714788566447,0.06516814231872559,Success,processor_6,"['processor_0', 'processor_2', 'processor_5']","['processor_3', 'processor_4', 'processor_1']",0.5842861119259747,0.0014543533325195312,FL,0.4464064757567642
